TestCase,used_classes,changeProneness,linesRatio,Max,Avg,Min,Sum,HarmonicMean,GeometricMean,StandardDeviation,MaxLinesRatio,AvgLinesRatio,MinLinesRatio,SumLinesRatio,HarmonicMeanLinesRatio,GeometricMeanLinesRatio,StandardDeviationLinesRatio
org.apache.commons.lang.math.NumberUtilsTest.testCreateFloatFailure,"[""NumberUtils"", ""NumberUtilsTest"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testMaximumDouble,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.time.DurationFormatUtilsTest.testConstructor,"[""DurationFormatUtils"", ""DurationFormatUtilsTest"", ""TestCase"", ""DurationFormatUtilsTest"", ""Class"", ""TestCase"", ""Constructor"", ""Modifier"", ""TestCase"", ""Class"", ""Modifier""]","[0.2222222222222222, 0.2222222222222222]","[291.6666666666667, 201.33333333333334]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,291.6666666666667,246.5,201.33333333333334,493.0,238.22402524228085,242.32668491567787,45.16666666666667
org.apache.commons.lang.math.NumberUtilsTest.testMaxFloat,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase"", ""TestCase"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testCreateIntegerFailure,"[""NumberUtils"", ""NumberUtilsTest"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""StringBuffer"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testMaximumInt,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testCreateBigDecimal,"[""BigDecimal"", ""NumberUtilsTest"", ""NumberUtils"", ""TestCase"", ""NumberUtilsTest""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testStringToIntString,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testMinShort,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase"", ""TestCase"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testMinimumDouble,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testStringToIntString,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testMinimumShort,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testMaximumLong,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.time.DurationFormatUtilsTest.testFormatDurationHMS,"[""DurationFormatUtils"", ""DurationFormatUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[291.6666666666667, 201.33333333333334]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,291.6666666666667,246.5,201.33333333333334,493.0,238.22402524228085,242.32668491567787,45.16666666666667
org.apache.commons.lang.math.NumberUtilsTest.testMaximumShort,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testEqualsFloat,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testCompareDouble,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.time.DurationFormatUtilsTest.testLexx,"[""DurationFormatUtils$Token"", ""DurationFormatUtilsTest"", ""DurationFormatUtils"", ""DurationFormatUtilsTest"", ""StringBuffer"", ""Object"", ""DurationFormatUtils$Token"", ""TestCase"", ""DurationFormatUtils$Token"", ""Integer"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[291.6666666666667, 201.33333333333334]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,291.6666666666667,246.5,201.33333333333334,493.0,238.22402524228085,242.32668491567787,45.16666666666667
org.apache.commons.lang.math.NumberUtilsTest.testMaxShort,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase"", ""TestCase"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testEqualsDouble,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testMaximumLong,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testMaxDouble,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase"", ""TestCase"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testCompareFloat,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testCreateFloat,"[""Float"", ""NumberUtilsTest"", ""NumberUtils"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testMinLong,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase"", ""TestCase"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testIsNumberInvalidInput,"[""NumberUtils"", ""NumberUtilsTest"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.NumberUtilsTest.testCreateBigInteger,"[""BigInteger"", ""NumberUtilsTest"", ""NumberUtils"", ""TestCase""]","[0.2222222222222222, 0.2222222222222222]","[452.6666666666667, 396.44444444444446]",0.2222222222222222,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,452.6666666666667,424.55555555555554,396.44444444444446,849.1111111111111,422.69423362121614,423.62387230323196,28.111111111111114
org.apache.commons.lang.math.NumberUtilsTest.testConstants,"[""TestCase"", ""NumberUtilsTest"", ""Long"", ""Integer"", ""Short"", ""Byte"", ""Double"", ""Float""]",[0.2222222222222222],[396.44444444444446],0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,396.44444444444446,396.44444444444446,396.44444444444446,396.44444444444446,396.44444444444446,396.44444444444434,0.0
org.apache.commons.lang.time.DurationFormatUtilsTest.testJiraLang281,"[""DurationFormatUtilsTest"", ""DurationFormatUtilsTest""]",[0.2222222222222222],[201.33333333333334],0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,201.33333333333334,201.33333333333334,201.33333333333334,201.33333333333334,201.33333333333337,201.3333333333333,0.0
org.apache.commons.lang.time.DurationFormatUtilsTest.testEdgeDurations,"[""DurationFormatUtilsTest"", ""DurationFormatUtilsTest""]",[0.2222222222222222],[201.33333333333334],0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,201.33333333333334,201.33333333333334,201.33333333333334,201.33333333333334,201.33333333333337,201.3333333333333,0.0
org.apache.commons.lang.enums.EnumTest.testCompareTo,"[""Enum"", ""EnumTest"", ""TestCase"", ""TestCase"", ""Object""]",[0.1111111111111111],[164.44444444444446],0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111109,0.0,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,0.0
org.apache.commons.lang.enums.EnumEqualsTest.testCompareTo,"[""Enum"", ""EnumEqualsTest"", ""TestCase"", ""EnumEqualsTest$TotallyUnrelatedClass""]",[0.1111111111111111],[164.44444444444446],0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111109,0.0,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,0.0
org.apache.commons.lang.enums.EnumTest.testBroken5Operation,"[""Enum"", ""EnumTest"", ""TestCase"", ""ExceptionInInitializerError"", ""TestCase""]",[0.1111111111111111],[164.44444444444446],0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111109,0.0,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,0.0
org.apache.commons.lang.enums.EnumTest.testBroken2Operation,"[""Enum"", ""EnumTest"", ""TestCase"", ""ExceptionInInitializerError"", ""TestCase""]",[0.1111111111111111],[164.44444444444446],0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111109,0.0,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,0.0
org.apache.commons.lang.enum.ValuedEnumTest.testToString,"[""ValuedEnum"", ""ValuedEnumTest"", ""TestCase"", ""TestCase""]",[0.1111111111111111],[56.44444444444444],0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111109,0.0,56.44444444444444,56.44444444444444,56.44444444444444,56.44444444444444,56.44444444444444,56.444444444444464,0.0
org.apache.commons.lang.enum.ValuedEnumTest.testValue,"[""ValuedEnum"", ""ValuedEnumTest"", ""TestCase""]",[0.1111111111111111],[56.44444444444444],0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111109,0.0,56.44444444444444,56.44444444444444,56.44444444444444,56.44444444444444,56.44444444444444,56.444444444444464,0.0
org.apache.commons.lang.enum.EnumTest.testName,"[""Enum"", ""EnumTest"", ""TestCase""]",[0.1111111111111111],[164.44444444444446],0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.11111111111111109,0.0,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,164.44444444444446,0.0
